id,name,types,primaryType,primaryTypeDisplayName,businessStatus,pureServiceAreaBusiness,formattedAddress,location,city
ChIJUzTUn2JtuUcRnOxT6XZmslg,"{'text': 'Mayr’s Bistro', 'languageCode': 'de'}","['vegetarian_restaurant', 'liquor_store', 'vegan_restaurant', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",vegetarian_restaurant,"{'text': 'Vegetarian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Bahnhofstraße 35, 82152 Planegg, Germany","{'latitude': 48.10423, 'longitude': 11.4173201}",München
ChIJS40g6VzWnUcRva8ZSGFbX6s,"{'text': 'Eating in the dark', 'languageCode': 'en'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Germeringer Str. 21, 82152 Planegg, Germany","{'latitude': 48.1070448, 'longitude': 11.4176933}",München
ChIJqZ--DRrXnUcRxilvZlU9Zok,"{'text': 'Frisches Kebab Haus Planegg', 'languageCode': 'de'}","['turkish_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",turkish_restaurant,"{'text': 'Turkish restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Bahnhofstraße 23, 82152 Planegg, Germany","{'latitude': 48.103801, 'longitude': 11.41889}",München
ChIJpxlDF3rXnUcRECGeNci4N2Y,"{'text': 'Restaurant Planegger Kebaphaus', 'languageCode': 'de'}","['turkish_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",turkish_restaurant,"{'text': 'Turkish restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Bahnhofstraße 34, 82152 Planegg, Germany","{'latitude': 48.1046772, 'longitude': 11.4170386}",München
ChIJ3ZPxBHjXnUcRZwWPd_PNeyk,"{'text': 'Pablo Emilio BurgerBar Planegg', 'languageCode': 'de'}","['hamburger_restaurant', 'steak_house', 'vegan_restaurant', 'vegetarian_restaurant', 'american_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",hamburger_restaurant,"{'text': 'Hamburger restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Germeringer Str. 2, 82152 Planegg, Germany","{'latitude': 48.1059747, 'longitude': 11.4230558}",München
ChIJLc4XkXvXnUcRukJEtA-od0o,"{'text': 'Bräustüberl', 'languageCode': 'de'}","['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Bräuhausstraße 6, 82152 Planegg, Germany","{'latitude': 48.103360699999996, 'longitude': 11.421790399999999}",München
ChIJlWz3KnnXnUcRxYpDG-L2Piw,"{'text': 'Restaurant Halong Bay', 'languageCode': 'de'}","['vietnamese_restaurant', 'thai_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",vietnamese_restaurant,"{'text': 'Vietnamese restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Pasinger Str. 34, 82152 Planegg, Germany","{'latitude': 48.1071059, 'longitude': 11.4243268}",München
ChIJb3h2JJbXnUcRW5djmK_-9-4,"{'text': 'Das KUKOVETZ', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Pasinger Str. 37, 82152 Planegg, Germany","{'latitude': 48.107378999999995, 'longitude': 11.424208799999999}",München
ChIJSQvhRHnXnUcRlJoznn7soZA,"{'text': 'Pe.Es. Kottmeier', 'languageCode': 'de'}","['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",bar,"{'text': 'Bar', 'languageCode': 'en'}",OPERATIONAL,,"Bräuhausstraße 18, 82152 Planegg, Germany","{'latitude': 48.105579999999996, 'longitude': 11.42283}",München
ChIJQUvhpn3XnUcRLLqY2F1Z-h0,"{'text': 'Agip Service Station', 'languageCode': 'en'}","['gas_station', 'bakery', 'car_wash', 'cafe', 'restaurant', 'point_of_interest', 'food_store', 'store', 'food', 'establishment']",gas_station,"{'text': 'Gas station', 'languageCode': 'en'}",OPERATIONAL,,"Bahnhofstraße 1, 82152 Planegg, Germany","{'latitude': 48.101938399999995, 'longitude': 11.426216499999999}",München
ChIJUzaMbTPYnUcRTnLIp9I3e9Y,"{'text': 'Moti Mahal', 'languageCode': 'en'}","['indian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",indian_restaurant,"{'text': 'Indian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Röntgenstraße 5, 82152 Planegg, Germany","{'latitude': 48.1089525, 'longitude': 11.4500022}",München
ChIJBe_PzDTYnUcRaoFWyvgyBLs,"{'text': 'La Fattoria Martinsried-Planegg', 'languageCode': 'de'}","['italian_restaurant', 'pizza_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Neurieder Str. 1a, 82152 Planegg, Germany","{'latitude': 48.106953, 'longitude': 11.452796099999999}",München
ChIJed3AYDPYnUcRUicFpBSI9vI,"{'text': 'Trúc Xinh Bistro', 'languageCode': 'de'}","['vietnamese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",vietnamese_restaurant,"{'text': 'Vietnamese restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Röntgenstraße 1A, 82152 Planegg, Germany","{'latitude': 48.1084006, 'longitude': 11.4509612}",München
ChIJcUI5mTTYnUcRrW8Tyxkn9cU,"{'text': 'Gaststätte Schienhammer', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Planegger Str. 4, 82152 Planegg, Germany","{'latitude': 48.10845, 'longitude': 11.451789999999999}",München
ChIJ6wS0467ZnUcR08-mem7HxMo,"{'text': 'THE BOWL FOODLOUNGE', 'languageCode': 'en'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Am Klopferspitz 19, 82152 Planegg, Germany","{'latitude': 48.107782099999994, 'longitude': 11.4605322}",München
ChIJkZelTUTZnUcRmJzrrgRNJEo,"{'text': 'MPI Mensa', 'languageCode': 'en'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Am Klopferspitz 18A, 82152 Planegg, Germany","{'latitude': 48.105562500000005, 'longitude': 11.458736499999999}",München
ChIJZ1IdQdjZnUcRYRbZT1Ojyaw,"{'text': 'Bäckerei Konditorei Café Vor Ort', 'languageCode': 'de'}","['bakery', 'breakfast_restaurant', 'restaurant', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",bakery,"{'text': 'Bakery', 'languageCode': 'en'}",OPERATIONAL,,"Röntgenstraße 2, 82152 Planegg, Germany","{'latitude': 48.1091084, 'longitude': 11.451392}",München
ChIJc1h8HqvZnUcRYV5TZXsf2oM,"{'text': 'Biergarten & Eventlocation Waldheim', 'languageCode': 'de'}","['playground', 'wedding_venue', 'event_venue', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",bar,"{'text': 'Bar', 'languageCode': 'en'}",OPERATIONAL,,"Waldheim 1, 81377 München, Germany","{'latitude': 48.1029564, 'longitude': 11.4786478}",München
ChIJzYMSRvLZnUcREC4OUUZDbDY,"{'text': 'burgerme München Großhadern', 'languageCode': 'de'}","['hamburger_restaurant', 'fast_food_restaurant', 'meal_delivery', 'catering_service', 'food_delivery', 'american_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",hamburger_restaurant,"{'text': 'Hamburger restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Sauerbruchstraße 48, 81377 München, Germany","{'latitude': 48.1083289, 'longitude': 11.4755557}",München
ChIJaR1m6lPYnUcRwE0LvsINcg0,"{'text': 'Kebap Garten', 'languageCode': 'en'}","['fast_food_restaurant', 'vegetarian_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Pfingstrosenstraße 89, 81377 München, Germany","{'latitude': 48.108472299999995, 'longitude': 11.4762044}",München
ChIJJUSCSuTYnUcR2eo99Zlu_Ok,"{'text': 'Locanda Busento Pizzeria', 'languageCode': 'de'}","['pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",pizza_restaurant,"{'text': 'Pizza restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Fürstenrieder Str. 277, 81377 München, Germany","{'latitude': 48.109171499999995, 'longitude': 11.502564}",München
ChIJI1U1FufYnUcRSH2LNkuI1Sg,"{'text': 'Sportgaststätte Libero/ Sportsbar', 'languageCode': 'de'}","['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Werdenfelsstraße 70, 81377 München, Germany","{'latitude': 48.108519199999996, 'longitude': 11.507145399999999}",München
ChIJb0iOBefYnUcRDxbIqX6r1rc,"{'text': 'Incontro', 'languageCode': 'de'}","['italian_restaurant', 'catering_service', 'food_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Werdenfelsstraße 70, 81377 München, Germany","{'latitude': 48.107673999999996, 'longitude': 11.507888999999999}",München
ChIJwykxRgDZnUcR3YMrMP0mciE,"{'text': 'STYLE Restaurant', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Surheimer Weg 3, 81379 München, Germany","{'latitude': 48.1044002, 'longitude': 11.518113999999999}",München
ChIJ21O6RMPYnUcRbDV-_4BpW-k,"{'text': 'Thalassa Sendling', 'languageCode': 'de'}","['greek_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",greek_restaurant,"{'text': 'Greek restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Cimbernstraße 3, 81377 München, Germany","{'latitude': 48.111334299999996, 'longitude': 11.5172292}",München
ChIJr7sk-tzYnUcRW4VZE0y_uOE,"{'text': 'Asia Food Express', 'languageCode': 'de'}","['sushi_restaurant', 'thai_restaurant', 'asian_restaurant', 'chinese_restaurant', 'meal_delivery', 'food_delivery', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",sushi_restaurant,"{'text': 'Sushi restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Südparkallee 15, 81379 München, Germany","{'latitude': 48.1085426, 'longitude': 11.514533199999999}",München
ChIJ245PD-p1nkcRY05tMmOfns4,"{'text': 'Haus des Lächelns', 'languageCode': 'de'}","['sushi_restaurant', 'thai_restaurant', 'vietnamese_restaurant', 'asian_restaurant', 'chinese_restaurant', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",sushi_restaurant,"{'text': 'Sushi restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Südparkallee 15, 81379 München, Germany","{'latitude': 48.1084937, 'longitude': 11.5145336}",München
ChIJ7wse-tzYnUcRyFlSlYrUM68,"{'text': 'Munich Reisfabrik', 'languageCode': 'de'}","['restaurant', 'catering_service', 'food_delivery', 'meal_takeaway', 'sushi_restaurant', 'japanese_restaurant', 'deli', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Südparkallee 15, 81379 München, Germany","{'latitude': 48.1084937, 'longitude': 11.5145336}",München
ChIJP56gt9jZnUcRFcoDCZt6BFs,"{'text': 'Restaurant Cafe Fünf', 'languageCode': 'de'}","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Gottfried-Böhm-Ring 21, 81369 München, Germany","{'latitude': 48.1089694, 'longitude': 11.530758599999999}",München
ChIJu5zOPCTZnUcR2t89oFiXBIo,"{'text': 'idilio', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Zielstattstraße 32, 81379 München, Germany","{'latitude': 48.1030545, 'longitude': 11.5279151}",München
ChIJY8C7kM_YnUcR2yE3G-NR-k4,"{'text': 'Restaurant Irodion Sendling', 'languageCode': 'de'}","['greek_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",greek_restaurant,"{'text': 'Greek restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Friedrich-Hebbel-Straße 18, 81369 München, Germany","{'latitude': 48.1111444, 'longitude': 11.526015099999999}",München
ChIJZ82JopPZnUcRXfOo1AdvKuk,"{'text': 'Hans im Glück', 'languageCode': 'en'}","['hamburger_restaurant', 'vegan_restaurant', 'bar_and_grill', 'american_restaurant', 'night_club', 'bar', 'vegetarian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",hamburger_restaurant,"{'text': 'Hamburger restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hofmannstraße 2, 81379 München, Germany","{'latitude': 48.1023223, 'longitude': 11.529710099999999}",München
ChIJrYkaQgrfnUcRmeG4DV9P4Zw,"{'text': 'Ristorante Santo Stefano', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Steinerstraße 2, 81369 München, Germany","{'latitude': 48.1040995, 'longitude': 11.5400843}",München
ChIJC0FJUdPYnUcRuTp6EPpQQ70,"{'text': 'Augustiner Schützengarten', 'languageCode': 'de'}","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",bar,"{'text': 'Bar', 'languageCode': 'en'}",OPERATIONAL,,"Zielstattstraße 6, 81379 München, Germany","{'latitude': 48.1040141, 'longitude': 11.5345053}",München
ChIJQzA7uTLfnUcRNUKvd38MgLw,"{'text': 'Mykonos', 'languageCode': 'de'}","['greek_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",greek_restaurant,"{'text': 'Greek restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Schöttlstraße 10, 81369 München, Germany","{'latitude': 48.1093431, 'longitude': 11.5383134}",München
ChIJPTfNAdLYnUcRb3Z7ENi65cc,"{'text': 'Restaurant Pizzeria Coffee Cream', 'languageCode': 'en'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Gottfried-Böhm-Ring 21, 81369 München, Germany","{'latitude': 48.1089422, 'longitude': 11.530811799999999}",München
ChIJ35dF0G7fnUcR65no8TQKc9M,"{'text': 'Gaststätte Mittersendling', 'languageCode': 'en'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Sendling, 81369 Munich, Germany","{'latitude': 48.1084393, 'longitude': 11.537237399999999}",München
ChIJTb1MUdPYnUcRpcEO5EZeh5A,"{'text': 'ASG Gastronomie GmbH', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Zielstattstraße 6, 81379 München, Germany","{'latitude': 48.1045902, 'longitude': 11.534438300000001}",München
ChIJGQ1TkDLfnUcROavG6FaLlYM,"{'text': ""De Vivo's Ristorante"", 'languageCode': 'de'}","['italian_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Plinganserstraße 102, 81369 München, Germany","{'latitude': 48.1089597, 'longitude': 11.539283399999999}",München
ChIJ6fmiWC7fnUcRpF9KiJQAGmM,"{'text': 'Mozzamo GmbH', 'languageCode': 'de'}","['italian_restaurant', 'pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Pullacher Pl. 6, 81371 München, Germany","{'latitude': 48.1051997, 'longitude': 11.5439683}",München
ChIJoW4VNS7fnUcRQMPUMxWy5po,"{'text': 'Arena Sportgastätte', 'languageCode': 'de'}","['restaurant', 'bar_and_grill', 'barbecue_restaurant', 'cafe', 'night_club', 'event_venue', 'bar', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Thalkirchner Str. 209, 81371 München, Germany","{'latitude': 48.1064949, 'longitude': 11.546146300000002}",München
ChIJrdl_xC7fnUcRzNhVVT9V63c,"{'text': 'Restaurant Shan India', 'languageCode': 'de'}","['indian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",indian_restaurant,"{'text': 'Indian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Emil-Geis-Straße 16, 81379 München, Germany","{'latitude': 48.1036517, 'longitude': 11.5436518}",München
ChIJ4Ym5JynfnUcR4Re0F0rXBHU,"{'text': 'Kyprios', 'languageCode': 'de'}","['greek_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",greek_restaurant,"{'text': 'Greek restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Emil-Geis-Straße 32, 81379 München, Germany","{'latitude': 48.1020677, 'longitude': 11.543752999999999}",München
ChIJSWZxBi_fnUcR-KcZgww5YAU,"{'text': ""Pogner's"", 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Pognerstraße 5, 81379 München, Germany","{'latitude': 48.104729899999995, 'longitude': 11.5457187}",München
ChIJ2z66LC7fnUcRUOgx5B5u1Wg,"{'text': 'Bella Vista', 'languageCode': 'de'}","['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Thalkirchner Str. 207, 81371 München, Germany","{'latitude': 48.1067586, 'longitude': 11.5458102}",München
ChIJe9Q5wzDfnUcR3DG7ARY8CTg,"{'text': 'Restaurant Myra', 'languageCode': 'en'}","['turkish_restaurant', 'mediterranean_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",turkish_restaurant,"{'text': 'Turkish restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Thalkirchner Str. 145, 81371 München, Germany","{'latitude': 48.1112475, 'longitude': 11.5484096}",München
ChIJ2z66LC7fnUcRBSwI-zGNxNE,"{'text': 'DAV Kletter- und Boulderzentrum München-Süd', 'languageCode': 'de'}","['cafeteria', 'sports_complex', 'meal_takeaway', 'sports_activity_location', 'restaurant', 'food', 'point_of_interest', 'establishment']",sports_activity_location,"{'text': 'Sports activity location', 'languageCode': 'en'}",OPERATIONAL,,"Thalkirchner Str. 207, 81379 München, Germany","{'latitude': 48.1067623, 'longitude': 11.5456929}",München
ChIJ9-M1QH7fnUcRFcrXCcyzwBE,"{'text': 'A Casa Tua', 'languageCode': 'de'}","['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",pizza_restaurant,"{'text': 'Pizza restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Emil-Geis-Straße 16, 81379 München, Germany","{'latitude': 48.1037274, 'longitude': 11.5437275}",München
ChIJYwqZ0Q_fnUcR2kuGsSkM0go,"{'text': 'SpiceRoute', 'languageCode': 'en'}","['indian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",indian_restaurant,"{'text': 'Indian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Schäftlarnstraße 166, 81371 München, Germany","{'latitude': 48.1029409, 'longitude': 11.547218599999999}",München
ChIJ_cxC41_fnUcREdWwa9Dh_pk,"{'text': 'Gaia Restaurant', 'languageCode': 'de'}","['italian_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hans-Preißinger-Straße 4, 81379 München, Germany","{'latitude': 48.1114113, 'longitude': 11.5543801}",München
ChIJd5bBgBbfnUcRgGmISibOi-k,"{'text': 'Locanda Re Alarico', 'languageCode': 'de'}","['italian_restaurant', 'pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Schönstraße 21, 81543 München, Germany","{'latitude': 48.109922399999995, 'longitude': 11.567267600000001}",München
ChIJYZMsH8zfnUcRVpLR68S3odc,"{'text': ""Bene's Kuchl"", 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Grünwalder Str. 114, 81547 München, Germany","{'latitude': 48.1020391, 'longitude': 11.564824999999999}",München
