restaurant_id,curbside_pickup,delivery,dine_in,live_music,outdoor_seating,reservable,restroom,serves_beer,serves_breakfast,serves_brunch,serves_cocktails,serves_coffee,serves_dessert,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,allows_dogs,good_for_children,good_for_groups,good_for_watching_sports,menu_for_children,free_parking_lot,paid_parking_lot,free_street_parking,paid_street_parking,free_garage_parking,paid_garage_parking,valet_parking,accepts_debit_cards,accepts_credit_cards,accepts_cash_only,accepts_nfc,wheelchair_accessible_restroom,wheelchair_accessible_entrance,wheelchair_accessible_parking,wheelchair_accessible_seating
ChIJITgnqLjZmUcRUCmSSXSsZ8Y,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,,True,True,False,False,,,,,,,,True,,False,True,False,True,False,
ChIJz6cMhMDZmUcRfOPMX8DAifg,,False,True,,True,True,True,True,,False,False,,True,,,,True,True,True,True,True,,True,True,,True,,,,,True,True,False,True,True,True,,
ChIJ706vrb_ZmUcRtm2zDMUjSwA,,False,True,False,True,True,True,True,,,,,,,,,True,,,,True,True,,,,True,,,,,,,True,,,,True,
ChIJq0m0ZB_ZmUcRhoCdEcu-zpU,,,True,False,True,,,,,False,,,True,True,True,True,,True,,True,,False,True,,,True,,,,,,,True,,False,True,,True
ChIJyd3AuAnZmUcRnJyw3Omjhuw,True,,True,False,,True,True,,False,False,,True,True,True,True,,,True,,True,True,,,True,,True,,True,,,,,False,,,,,True
ChIJBQf7mefZmUcRk9oFeVslXn4,,,True,False,,,,False,,False,False,,True,True,True,True,,True,,,,False,,,,,,,,,True,,False,,,,True,
ChIJPU6IBMHZmUcR83AsyCvel-Y,,False,True,,True,True,True,True,False,False,False,True,True,True,True,,True,True,True,True,True,False,True,True,,True,,,,,,,,,,,True,True
ChIJjepzuL_ZmUcRQBViLVe7u_E,,False,True,,True,True,True,True,,,True,,,,,,True,True,,,True,,,,,,,,,,,,,,,,,
ChIJsdZvNMbZmUcR3huPfZGj53A,True,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,False,False,True,False,False,True,True,True
ChIJAb51QczZmUcRnTRIiTVk0Ck,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,,True,True,False,False,True,,True,,,,,True,True,False,True,False,True,False,True
ChIJxXnpY8DZmUcRUkrdAKmI7us,,False,True,False,True,True,True,False,True,True,,True,True,True,True,False,False,True,True,True,True,False,,True,,True,,True,,,True,True,False,True,False,False,False,False
ChIJkco4pMDZmUcRPK2t6jF9tvo,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,True,,False,,
ChIJC-TrYofZmUcRfGtcpKha9Pg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,
ChIJiWBUosDZmUcRh8ApxsXxn38,,False,True,,,,,,True,,,True,,,,,,True,,,,,,,,,,,,,True,,False,True,,False,False,
ChIJQ9hpwPzZmUcRN_vGfNLFso8,,False,True,False,,,,,,,,,,True,True,True,,True,,True,,False,,,,,,,,,True,,False,True,,,,
ChIJcQ3ufnzZmUcR2YMpyTRzxvg,True,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,False,,True,,True,,,,,,True,False,,,True,True,True
ChIJR6iu4r_ZmUcR-Pg9CFwoJKc,,,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False,True,,True,True,,False,,,True,,,,,,,,,False,False,,
ChIJ842p3e7ZmUcROUbiWgS_0Wk,True,True,True,False,True,,True,,False,False,,,,True,True,True,,True,,True,,False,False,,,,,,,,,,,,,True,,True
ChIJCyeflJXZmUcRXSGgVT0uzII,,False,True,False,True,True,True,True,,,,True,True,True,True,False,True,True,,True,True,,,True,,True,,,,,,,True,,,,,True
ChIJkYKRcVnZmUcRarvRQyd_hLY,False,False,True,,,,True,True,,,,True,True,,,,True,,,True,True,,False,,,,,,,,True,,False,True,True,True,,
ChIJzeZ4xL_ZmUcRs-9PUpt5ZLU,,False,True,,,,True,True,,,,True,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,
ChIJhwuH6JXZmUcRjXCBmkBDp1o,,,True,False,,,,True,,,False,True,,True,True,,,True,,True,,False,,,,,,,,,True,,False,True,,,,
ChIJYc3ATRnZmUcR4TYZKzQzN98,,False,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
ChIJydz3oorZmUcRMPtfwHZomS4,,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,False,False,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJd_K2hi_ZmUcRt-5XByPQL1M,,False,True,False,,,True,,,,,True,True,,True,,,True,,,True,,,,,,,,,,True,,False,True,,,,
ChIJXXsVXR_amUcR105Q1PRMzYE,,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,,True,True,False,True,True,,,,,,,,True,False,,,False,,
ChIJne2yVejamUcRCtSpxvxzdhk,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,,True,,,True,False,False,True,,True,,,,,,,,,,True,True,
ChIJ6176fhjamUcRqV0PCO5QaKI,,False,True,False,True,False,True,True,True,False,,True,,True,True,False,,True,,True,True,,False,True,,True,,,,,True,True,False,True,,,True,
ChIJQyVKO_XPmUcRdcmvHSkpqdU,False,False,True,False,,True,True,True,True,,False,True,True,True,,True,True,,,True,True,False,False,,,True,,,,,False,,True,False,False,True,,
ChIJ0xoFtc3bmUcRcwVOdMQtwYs,True,True,True,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,
ChIJue3uj0bbmUcRhRmdp2UExNs,,False,True,,,,,,,,,,,,True,,,True,,,,,False,,,,,,,,,,,,,,,
ChIJl5sk7hnamUcRQZEBZ_kApxI,,True,True,False,True,,,True,False,False,,True,False,True,True,False,,True,,,True,False,False,True,,,,,,,True,False,False,True,,,,
ChIJPxtXfOvbmUcRRlHjmPY5NmQ,False,False,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,,False,,True,,False,,False,True,True,False,False,True,True,True,True
ChIJZwFyfm3amUcRJ8zdyk9i254,,False,True,False,False,,True,True,False,False,False,True,False,False,False,False,True,,,False,True,,False,,,True,,,,,,,True,,,False,,
ChIJ_7aQ1GzamUcRcSmIW0zJq9s,,,True,False,,True,True,True,False,False,False,True,True,True,True,,True,True,,True,True,False,True,True,,True,,,,,True,True,False,True,,False,False,
ChIJq5oyuRLamUcRCynvOYor2jk,,False,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,,,,,True,True,False,True,,True,True,True
ChIJzXBoQ2zbmUcRLAc2nXui_3Y,,True,True,False,True,,True,,,False,,True,,True,True,,,True,,True,True,,False,True,,,,,,,True,,False,True,,,,
ChIJf4MlXBLamUcRxgrP8fDgkx8,,False,True,False,True,True,True,False,True,,False,True,True,,True,True,False,True,True,True,True,False,False,True,,,,,,,True,,False,True,,True,True,True
ChIJ-z1xM9boC0ERNqjYHtWGpiA,,False,True,,,,True,,True,,,True,,,,,,True,,,,,,True,,True,,,,,True,,False,True,,True,,
ChIJd7_2u2namUcRj9nwefp2B3c,,True,True,False,True,True,True,True,,False,,True,True,True,True,,True,True,,True,True,,,True,,True,,,,,True,True,False,True,,True,True,True
ChIJVwiyLtboC0ERhnZtUrwIcDo,,,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,,True,True,True,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJBWy913HamUcRUkvrjkJYyJA,True,True,True,False,,,,,,,,,True,,,False,,True,,,,,,,,,,,,,True,,,,,,,
ChIJgRTdz4namUcRBFLvvjaUDvQ,,,True,,,,True,True,,,,True,,,,False,True,,,True,True,,,,,,,,,,,,,,,,,
ChIJo0axZ9rbmUcRFn088xjmw_Q,True,False,True,False,True,True,True,True,,,,True,True,True,True,,True,True,True,True,,False,True,True,,,,,,,,True,False,True,,,,
ChIJO1V9OInamUcRUGy1lI-E7yQ,,False,True,False,True,True,True,True,False,,False,True,True,True,True,False,True,True,True,True,True,True,True,True,,True,,,,,True,False,True,False,,True,True,True
ChIJNyOO3YjamUcRQu2pOlibT44,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJm8k5baXamUcRPu4F99Xee7U,,False,True,True,True,True,True,True,,False,,True,True,True,True,True,True,True,True,True,True,,,True,,,,,,,True,,False,True,True,True,True,True
ChIJFaF2Jo_amUcRx0kVJEcC_Mw,,False,True,False,True,True,True,True,,False,,True,True,True,True,False,True,True,True,True,True,,True,True,,True,,,,,True,,False,True,,,True,
ChIJ44z6jYjamUcRxkEgXYvKm5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
ChIJ3SBhPwDbmUcRzA9HO01a81o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJEzhivYzbmUcRFqBwxUOP9WE,True,True,True,False,,True,True,True,,,,True,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,
ChIJWyuywZvamUcRrWoqZUlO7-8,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,,True,True,False,False,,True,,True,,True,,True,True,False,True,,True,,True
ChIJPwfUp5DamUcRcdLXBRWjc8I,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,True,,,,,True,True,False,True,False,False,False,True
ChIJi6JfZJramUcRezniTChZgxo,,True,True,False,False,False,True,True,,,True,True,True,True,True,True,,True,,True,,False,False,True,,True,,,,,,,True,,,,,False
ChIJ_28dgpnamUcRxL8B2QzPOuk,,False,True,False,False,True,True,True,False,False,True,True,False,,False,True,True,,,False,True,True,False,,,,,,,,False,False,True,,,False,,False
ChIJ4VeGj5namUcR7Au30L6Ku5A,True,False,True,False,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,,,True,,,True,,
ChIJ1eN-hZnamUcRT0hsqLc_XSY,,True,True,False,True,True,True,True,,False,,True,True,True,True,True,True,True,,True,True,,False,True,True,,True,,,,True,True,False,,True,True,,True
ChIJkavcFzLbmUcRhhTz95NjPtc,False,True,True,False,True,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,False,True,,,True,,,,,True,,False,True,False,False,False,False
ChIJ0wYnNTrbmUcRyzHohVkTybk,False,True,True,,True,,True,,,True,,True,True,True,True,True,,True,False,True,,,True,True,,True,,,,,,,False,,,,,
ChIJ765iUGXFmUcR4cniRM0tYcQ,,,True,False,True,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,False,True,True,True,,True,,,,True,True,False,True,True,True,,True
ChIJE_ESQKLamUcRLLkb4mcGS88,False,False,True,False,False,True,True,True,False,,,True,True,True,,False,True,,,,True,False,,,,,,,,,,,,,False,False,False,False
ChIJtddvtHnbmUcRmRXVTDfb2QQ,,,True,False,False,True,True,True,,,,True,True,True,,,True,True,False,True,True,False,False,,,True,,,,,,,,,,,,
ChIJhRiux2zbmUcRAsCXd0PS30A,True,False,True,,,True,True,False,,,True,True,True,,,,False,True,False,True,,True,False,,,,,,,,True,,False,True,,,,
ChIJKcr1Pb7bmUcRPvtj0xbetDQ,,False,True,False,True,True,True,True,False,,True,True,True,True,True,True,True,True,,True,True,,False,,,,,,,,True,True,False,,,True,,True
ChIJ6wJWDKLamUcR1epFMlff5e8,,,True,False,True,True,True,True,False,False,False,,False,True,True,,False,True,,True,True,False,False,True,,True,,,,,,,,,False,True,True,True
ChIJC5T7J07bmUcRHrittoXXIYg,,,True,,,,True,,,,,,,True,True,,,,,True,True,,False,,,,,,,,,,False,,,True,,
ChIJ3TqX6aXamUcRvufDY1JDWFI,,True,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,,True,True,False,False,,,,,,,,True,,False,True,True,True,True,True
ChIJlZCHLMnbmUcRtH_jgDKRYG0,,,True,False,True,,True,,True,False,,True,True,True,True,,,True,,True,True,,,True,,,,,,,,,,,True,True,,True
ChIJ_dcJvXTbmUcRKtZPWMayGMA,,True,True,False,True,False,True,,,False,,True,True,True,True,,,True,,True,True,,False,True,,,,,,,True,,False,True,,True,,True
ChIJBfOl5KPbmUcRMckqqqaAfeM,,,True,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,True
ChIJmW7T1ajamUcRiAsSicVcp8M,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,,True,True,False,True,True,,True,,,,,True,True,False,True,,,,
ChIJJ3orM6_amUcRn8Zkd82X6ec,True,True,True,False,False,,,,True,False,,False,True,True,True,True,,True,,True,,False,,,,,,,,,True,,False,True,,,,
ChIJqy966a7amUcRpGiP661NGT0,,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,,True,True,True,True,True,,True,,,,,True,,False,True,True,True,True,True
ChIJ97xJciPFmUcRxSMCUp8DCb8,True,False,True,False,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJQ-TQpbrFmUcR6y2NBHJgGW8,True,False,True,False,True,True,True,True,False,False,,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,,,True,,,True,True,True
ChIJJxivm1vFmUcRQWbm-WAt7AA,True,True,True,False,True,True,True,True,,False,,True,True,True,True,,True,True,,True,True,False,True,True,,True,,,,,True,True,False,True,,False,,
ChIJP76et1rFmUcRgp6jfMhpRs0,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,False,False,True,True
ChIJYSsz517FmUcRFyOapwp1QjA,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,True,True,,
ChIJW6AdOczFmUcRJT18hYgHV-8,,,True,False,True,False,True,False,,False,False,True,True,True,True,,False,True,,True,True,False,False,,,,,,,,,,,,,True,True,True
ChIJSd5WNNjFmUcRmFclJtcNNag,True,False,True,False,True,True,True,True,,,False,True,True,True,True,,True,True,True,True,True,False,,True,,True,,,,,False,False,True,False,,True,,
ChIJq6pNfmHFmUcRx_QUEtktnNQ,True,False,True,False,,False,,,False,False,,,,True,True,,,True,,True,True,False,False,True,,,,,,,,,,,,,,
ChIJUTkCDgfFmUcR4Cyl1v0I8jA,,False,True,,,,True,True,,,,True,,,,False,True,,,False,True,,False,True,,,,,,,,,,,False,True,True,True
ChIJF33eHXbFmUcR5Zmmz0J49Xo,True,True,True,False,,,,,,,,,True,True,,,,True,,True,,,,,,,,,,,,,,,,,,
ChIJrbjrcGHFmUcRRiKCHlNFK4s,True,False,True,False,,False,False,,,False,,False,True,True,True,,,True,,,,False,False,True,,,,,,,,,,,,True,,
ChIJjzY04XzFmUcRkoCkdy647Co,,False,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJe4fF_n_PmUcR8o20y3sV_A4,False,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,False,,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJgTbnan3PmUcRCNOqmW64WqA,,False,True,True,False,True,True,True,,,True,,,,,,True,,True,,True,True,,,,,,,,,,,True,,,True,True,
ChIJnTBEq4HFmUcRGW765sIddSA,,True,True,False,True,,True,True,,,,True,True,True,True,,True,True,,True,True,,,True,,True,,,,,,,False,,,True,True,True
ChIJWfWTdn3PmUcR6MQPwF3nfq8,,False,True,,,True,True,True,,,,True,,True,,,True,,,,True,,,,,,,,,,,,,,,,,
ChIJPzNPgYfFmUcRcyPba-p2nUw,,False,True,False,,,,,,False,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,True,
ChIJQaFzgYfFmUcRIBOubUiqK08,,False,True,False,,,,,,False,,True,,,True,,,True,,,,,,,,,,,,,,,,,,True,True,
ChIJIa8PbH3PmUcR_HingPzwF1U,,False,True,,,,True,True,,,,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,,
ChIJvXUThVHFmUcRgvPf4RSWYQ0,,False,True,False,,,,,,,,,True,,,,,True,,True,,False,,,,,,,,,,,,,,,,
ChIJOVELvSnpC0ERm8dIxROIZM8,True,True,True,False,True,,,True,,False,,,,True,True,False,,True,,True,,,False,,,,,,,,,,,,,,,
ChIJO5RPRIzFmUcRxPnyleLo0xc,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,,True,True,,True,True,False,False,True,,True,,,,,,,True,,,False,,False
ChIJIcM2PjbFmUcRowzryqoSAbQ,,,True,False,,True,True,True,,False,,True,True,True,True,,True,True,,True,,,,,,,,,,,,,,,,,,
ChIJm7fXOtrPmUcRlhGqmsatwc0,True,True,True,False,False,,True,True,,False,,True,True,True,True,True,True,True,,True,,,,,,,,,,,True,,False,True,,,,
ChIJL8VKOKrImUcRFExYVYP5NBI,,False,True,False,,True,True,True,False,False,,True,True,True,True,False,True,True,,True,True,False,,True,True,,True,,,,True,True,False,True,,True,True,True
ChIJ8Q0xPVXPmUcRlLWcqmjs2G0,,,True,False,,,True,True,,False,,True,,True,True,,,True,,True,True,,,,,,,,,,,,,,,,,
ChIJwSHFXY3FmUcR7W-wA06M_Xs,,False,True,False,False,True,True,True,False,False,False,True,True,True,True,,True,True,,True,True,False,,True,,,True,,,,True,True,False,True,,False,,False
ChIJE8BjIgDFmUcR_OKzlSSWmbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ-9ISOqrImUcRrYL1lnlLK-8,False,False,True,,False,,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,False,True,,,,,,,,,True,,,,,
ChIJQ8aLogrJmUcRhx78urYvVUs,True,True,True,False,True,True,True,True,,False,True,True,True,True,True,,True,True,,True,True,False,,,,,,,,,True,,False,,,True,True,True
ChIJA0OL6bnPmUcRMqs18nC4jkU,True,True,True,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,,True,True,False,False,True,,True,,,,,True,True,False,True,False,True,True,True
ChIJi95M1jHJmUcRu9PvvJxgwho,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
ChIJgz71YqnImUcRMKlU7TNrRmk,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,True,True,,True,True,,,,True,True,False,True,,True,True,True
ChIJUaNsqhjJmUcRgoWqAyiasto,True,True,True,False,,True,True,True,False,,True,True,True,True,True,True,True,True,True,True,True,False,True,,True,,True,,True,,,True,False,,,,,
ChIJR2VFz0XJmUcRjR7ef78INuY,,False,True,False,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,,False,,,,True,True,False,True,True,True,True,True
ChIJlxrP8LbJmUcRUgM6dYJgFzU,True,True,True,False,True,True,True,True,,False,False,,,True,True,False,True,True,,True,True,False,True,True,True,,True,,,,,,False,,,True,,True
ChIJH_wHdBfJmUcRUuegAltSNrw,,True,True,False,,True,True,,,False,,False,,True,True,,,True,,True,True,,False,True,True,,,,,,True,,False,True,,,,
ChIJge_-6J_JmUcRTzCYc9XK8VQ,True,True,True,False,,True,True,True,,,True,True,True,True,True,True,True,True,True,True,,True,,,True,,,,True,,True,,False,True,True,True,True,True
ChIJ49XeuVvHmUcRiwzodz_U6K8,True,True,True,False,True,True,True,False,False,False,,True,True,True,True,True,False,True,,True,True,False,True,True,True,True,True,True,,,True,True,False,True,,False,,
ChIJkWiBJzTJmUcRQEuqeCqoKx4,,True,True,False,False,True,True,True,,False,True,True,True,True,True,True,True,True,,True,True,False,,,True,,,,,,True,True,False,True,True,True,,True
ChIJf0y1JUvJmUcRQO_JwQucrJs,,,True,False,True,True,True,True,True,True,True,True,True,,,,True,,True,,True,False,,,,,,,,,False,False,True,False,,,,
ChIJicsWGUHJmUcRxPJ5I2Be-BY,True,True,True,False,True,,True,False,,False,,True,,True,True,,False,True,,True,True,,,True,True,True,,,,,True,,False,True,,,,True
ChIJ4cw1lajImUcRj9L6DwWDPes,True,True,True,False,,True,True,True,True,True,True,True,True,True,True,False,True,True,,,True,False,,True,,,,,,,True,True,False,True,,True,False,True
ChIJUStdEc_JmUcRU6-yKmVy05g,,,True,False,,True,True,True,,False,,True,True,True,True,True,True,True,,True,,False,False,,,,,,,,True,,False,True,,,,
ChIJP8J0BanImUcRv__i9I8tTME,,False,True,False,True,True,True,True,,,True,,,,,,True,True,True,,True,True,,,,,,,,,,,True,,,,,
ChIJjQ8bHKnImUcRleCFrBzyrW4,,False,True,False,True,False,True,False,True,False,,True,True,True,True,False,False,True,,True,True,,False,True,,,,,,,,,True,,,True,True,True
ChIJT__qgKjImUcR9c0QC0-OoK8,True,True,True,False,,True,True,True,False,False,False,True,True,True,True,False,,True,,True,,False,False,,,,,,,,True,,False,True,,True,,
ChIJ2YccLTLJmUcRmKbXD7i89kM,,False,True,False,,,,,,,,,True,True,True,True,,True,,,,False,,,,,,,,,True,,False,,,True,True,
ChIJaR-EQP7ZmUcRMkvc83Fy_Q0,,False,True,False,True,True,True,True,,,,True,,True,,,True,,,True,True,,,,,,,,,,,,,,,True,True,True
ChIJM6koO8vZmUcRj3XwEq8tsnE,,,True,True,True,True,True,True,,False,,True,True,True,True,True,True,True,,True,True,,,,,,,,,,,,,,,,True,
ChIJ__0eQ1fZmUcRFWq5Wv6XGP4,True,True,True,,,,,,,,,,,,,,,True,,,,,,True,False,True,,False,False,,,,,,False,,True,False
ChIJWw2HN3_ZmUcRTwOnP6ksCC0,,False,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,False,False,True,,,,,
ChIJXzC5ThzZmUcR9DVHSuxlwAk,,False,True,False,,True,True,True,,,,True,True,True,,,True,True,True,True,True,,,True,,,,,,,True,True,False,,True,True,True,
ChIJ-a50UtDZmUcRK64j1uQxI64,,,True,,,,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,
ChIJ0_DCCGXZmUcR9u-Q60Z0_NE,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,False,,True,True
ChIJYe1Umr_ZmUcRlP23EGS3OrY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJC8KZO3jamUcRCj6yXBq6IpA,,,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,,True,False,,True,True,True,True
ChIJez0UQSPbmUcRDsNALmwO6aU,True,False,True,,True,True,True,True,,,,True,True,True,True,,True,True,True,True,True,,True,True,,True,,,,,,,False,,,True,True,True
ChIJxUnOAn_amUcR7gkPHPs89Eg,,False,True,False,True,True,True,True,False,False,,True,True,True,True,,True,True,True,True,True,False,,True,,True,,,,,True,True,False,True,,True,,True
ChIJAQBQCw_FmUcRZHHZrUWhGAs,,True,True,False,,True,,False,,False,,,,True,,True,False,True,,,,,True,,,True,,,,,True,,False,,,,,
ChIJy3F-eHjamUcRe_-XM_l7prw,,True,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,False,,True,,True,,,,,True,True,False,True,,True,True,True
ChIJZW55eHjamUcRhjBw9GMHrxI,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,False,,,True,True,
ChIJi63cq3_amUcRRnPCNxTeP94,,False,True,False,True,False,False,False,False,False,,True,False,True,True,False,False,True,,True,True,False,False,True,,True,,,,,,,,,False,True,True,False
ChIJjejuA3_amUcR9eMOUpfu4HU,False,True,True,,False,,True,False,True,,,True,True,True,True,True,False,True,,True,True,,True,True,,True,,,,,True,,False,True,False,False,False,False
ChIJT02_mCnpC0ERIHaek0vajOo,False,False,True,False,True,True,True,True,,False,,True,True,True,True,,True,True,,True,True,,False,True,,True,,,,,True,True,False,True,,,True,True
ChIJRWjn-YDamUcRFJH6BUm535E,,False,False,False,False,,True,True,True,False,False,True,,True,True,True,True,False,,False,True,False,False,True,,,,,,,True,True,False,True,True,True,True,True
